id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link,instagram_link,twitter_link,play_store_link,app_store_link
7210,http://www.facebook.com/losgarciasrestaurantsj/,,(408) 441-1401,"[2940, 1444, 4323, 1001, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
7211,http://lunahuanarestaurant.com,https://order.online/store/lunahuan%C3%A1-peruvian-restaurant-pittsburg-932269/?hideModal=true,(925) 219-1076,2015,,True,True,True,False,,,,,,,,,,
7215,http://n/a,,(831) 464-3328,,,False,False,,,False,False,False,False,,,,,,
7213,http://www.theshrimplover.com,https://www.theshrimplover.com/menu,(916) 706-0193,2017,info.theshrimplover@gmail.com,True,True,True,False,True,True,False,False,https://order.theshrimplover.com,,,,,
7206,https://locations.dunkindonuts.com/en/ca/american-canyon/410-napa-junction-rd/355026,https://www.dunkindonuts.com/en/menu,(707) 320-0685,1950,,True,True,True,False,False,False,False,False,,,,,,,https://maps.google.com/maps?cid=10690953770209327254
7219,https://www.kabayankusina.com,https://www.kabayankusina.com/menu,(510) 477-8907,,,True,True,True,False,,,,,,,,,,
7220,http://siamstationcupertino.com,https://www.siamstationcupertino.com/menu,(408) 352-5207,"[1005, 300, 900, 6008, 1920, 3727, 1229, 5457, 2687, 1901, 5950]",siamstationcupertino@gmail.com,True,True,True,False,False,True,False,False,https://www.clover.com/online-ordering/siam-station-cupertino,,,,,
7223,https://stagecoachflorin.com,,(916) 422-9296,"[2010, 1003, 1350, 4206, 4206, 4365, 9296]",,False,False,False,False,False,False,False,False,,,,,,
7222,https://burgerking.com/store-locator/store/restaurant_6889,http://www.bk.com/menu,(510) 232-3731,[],sparks.ent@sbcglobal.net,False,False,False,False,False,False,False,False,,,,,,
7221,http://www.coolspotshop.com,,(925) 626-7142,2016,info@coolspotshop.com,True,True,True,False,True,False,False,False,,,,,,
7225,http://www.barcava.com/,https://www.barcava.com/menu,(925) 957-6030,"[1005, 1131, 460, 100, 6008, 1920, 3727, 1229, 5457, 2687, 1901, 5950]",info@barcava.com,False,False,True,False,False,False,False,False,,,,,,
7224,http://orosthai.com/,http://orosthai.com/menus/,(408) 809-7878,2015,orosthai@gmail.com,True,False,False,True,False,False,False,True,,,,,,,https://google.com/maps/place?q=Oros+thai+restaurant%2C+6177+Santa+Teresa+Blvd%2C+San+Jose%2C+CA+95123
7227,https://order.localkitchens.com/store/mountainview/roosterandrice?utm_source=yelp&utm_medium=organic_listings&utm_campaign=website_link,https://order.localkitchens.com/store/mountainview/roosterandrice?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link,(415) 354-2907,"[2015, 2023, 2013]",FV@JBWXW.Q.kCxuM,True,True,True,False,True,False,False,False,,,,,,
7229,https://www.aromaredwoodcity.com,,(650) 257-7126,"[2019, 7126, 6]",,True,True,True,False,True,False,False,False,,,,,,
7228,https://www.pizzachicago.com,https://www.pizzachicago.com/pizzachicago/order,(650) 424-9400,1994,pizzachicago@yahoo.com,True,True,True,False,True,False,False,True,,,,,,,https://www.google.com/maps/dir/?api=1&destination=3864%20El%20Camino%20Real%2C%20Palo%20Alto%2C%20CA%2094306%2C%20USA
7231,https://locations.jackinthebox.com/us/ca/patterson/15050-rogers-rd?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu?product=Iced-mocha-creamaccino,(209) 892-2206,"[2206, 2955, 194]",,True,True,True,False,False,False,False,False,https://www.jackinthebox.com/order/actions/delivery,,,,,,https://www.google.com/maps/dir/?api=1&origin=&destination=15050 Rogers Rd+Patterson+CA
7234,http://ziosvallejo.com,http://ziosvallejo.com/menu,(707) 642-8984,2005,sherry@ziofraedos.com,False,False,False,False,True,False,False,False,,,,,,
7232,https://www.pamilyakitchen.com,https://direct.chownow.com/order/33736/locations/50624,(650) 374-9332,"[9332, 2023]",,True,True,True,False,True,True,False,False,https://ordering.chownow.com/order/33736/locations/,,,,,,https://www.google.com/maps/search/?api=1&query=Pamilya%20-%20Modern%20Filipino%20Comfort%20Food%20426%20Macarthur%20Ave%2C%20Redwood%20City%2C%20CA%2094063
7238,https://locations.jackinthebox.com/us/ca/redwood-city/1205-broadway-st?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu?product=Iced-mocha-creamaccino,(408) 515-1770,"[1205, 1205, 1205, 1770, 1205, 1205, 4655, 1327, 1100, 1401, 1220, 350, 4896, 937, 4266, 695]",,True,True,True,False,False,False,False,False,https://www.jackinthebox.com/order/actions/delivery,,,,,,https://www.google.com/maps/dir/?api=1&origin=&destination=1205 Broadway St+Redwood City+CA
7240,https://carnitaselrincon.com,,(650) 362-3334,2004,,True,True,True,False,,,,,,,,,,
7243,http://www.coupacafe.com,,(650) 741-0676,,,True,True,True,False,,,,,,,,,,
7245,http://www.hydestseafoodhouse.com/,http://www.hydestseafoodhouse.com/Menu.html,(415) 931-3474,[],,True,True,True,False,False,False,False,True,,,,,,
7235,https://locations.noahs.com/us/ca/redwood-city/1067-el-camino-real?y_source=1_ODk4NTczOC03NjktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://noahscatering.com/index.cfm?fuseaction=order&action=menu-categories&channel-id=2&store_code=2115,+1 650-299-9050,"[1054, 1067, 1067, 1054, 1067, 1067, 9050, 1067, 1067, 2364, 9142, 2380, 9923, 9440, 1067]",guestservices@einsteinnoah.com,True,True,True,False,False,False,False,False,,,,,,,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJjepZJnCej4ARSdvGEZ7KNFo&destination=direct
7247,http://nickscrispytacos.com,,+1 415-409-8226,,,,,,,,,,,,,,,,
7246,http://www.macondraysf.com,http://www.macondraysf.com/,(415) 829-3464,2019,info@macondraysf.com,False,False,False,False,False,False,False,False,,,,,,
7249,https://www.helmandsf.com,https://www.helmandsf.com/menu,(415) 345-0072,1971,sales@helmandsf.com,False,False,True,True,False,False,False,False,https://www.helmandsf.com/order,,,,,
7233,https://donutkingcafeanddeli.weebly.com/,,+1 650-369-4996,"[3464, 2000, 648, 2000, 4287, 2000, 2000, 3464]",,True,True,True,False,False,False,False,False,https://order.online/store/DonutKing-236126/en-US/?hideModal=true&pickup=true,,,,,,https://goo.gl/maps/Fe8EP4i6raQDfwXV8
7251,https://www.lavenderncream.com,https://www.lavenderncream.com/menus,(650) 257-3026,"[1005, 4418, 4480, 6008, 1920, 3727, 3716, 1229, 5457, 2687, 1901, 5950]",info@lavenderncream.com,True,True,True,False,False,True,False,False,https://www.lavenderncream.com/online-ordering,,,,,
7253,https://bab-al-yemen-restaurant.business.site,,(510) 567-3688,"[2013, 3688, 9799, 3688, 2023, 3688]",,True,True,True,False,False,False,False,False,,,,,,,https://www.google.com/maps/dir//Bab+Al-Yemen/data=!4m8!4m7!1m0!1m5!1m1!1s0x808f8715fb45151b:0x24b0881a328c64e3!2m2!1d-122.1988973!2d37.765104099999995
7252,https://locations.dunkindonuts.com/en/ca/oakland/451-hegenberger-rd/358272,https://www.dunkindonuts.com/en/menu,(510) 639-9188,2019,,True,True,True,False,False,False,False,False,,,,,,,https://maps.google.com/maps?cid=610718797131919506
7254,https://sushinaloa-sushirestaurant.business.site,,(650) 771-1620,,,True,True,True,False,,,,,,,,,,
7255,https://www.8milepidetroitstylepizza.com,https://www.8milepidetroitstylepizza.com/menu,(510) 775-1553,[1974],,True,True,True,False,True,False,False,False,,,,,,
7256,https://www.thecounter.com/stores/redwood-city/32019,https://order.thecounter.com/menu/redwood-city/,(415) 870-2100,[2100],,True,True,True,False,False,True,False,True,https://order.thecounter.com,,,,,
7262,http://www.lombardisbbq.com,http://www.lombardisbbq.com/?page_id=2,(707) 773-1271,1999,info@lombardiscatering.com,False,False,False,True,False,False,False,False,,,,,,
7261,https://www.mariscoselsinaloensevallejo.com,https://www.mariscoselsinaloensevallejo.com/menu,(707) 652-2515,"[2515, 2515]",,True,True,True,False,False,False,False,False,http://ordermariscoselsinaloense.com,,,,,
7259,http://casagourmetburritolafayette.gastro-america.com,,(925) 284-4415,"[3322, 2023, 2023, 2023, 2023, 2023, 1000]",,True,False,True,False,False,False,False,False,,,,,,
7268,https://lacocinadelaabuelarestaurant.negocio.site,,(650) 362-3533,"[2013, 5000, 2022, 2022, 2022, 2022, 2021, 2022, 2021, 2021, 2021, 3533, 2023, 3533]",,True,True,True,False,False,False,False,False,,,,,,,https://www.google.com/maps/place/La+Cocina+de+la+Abuela/data=!3m1!4b1!4m2!3m1!1s0x808fa353b3ef4b01:0xa7f429ad00a5aea
7263,http://www.westparkfarmandsea.com,https://westparkfarmandsea.com/menu/,(650) 549-8620,2018,,True,True,True,False,,,,,,,,,,
7265,http://www.smokinbowls.com,https://www.smokinbowls.com/#section-menu,(707) 665-5265,2017,contact@smokinbowls.net,True,True,True,False,True,False,False,False,,,,,,
7271,https://www.myperiperi.com/pleasanton/,https://www.myperiperi.com/qrmenumi/,(925) 999-7374,"[2020, 8205, 7374, 1025]",,True,True,True,False,True,False,False,True,https://order.online/store/Peri-Peri-1580113/en-US/?hideModal=true&pickup=true,,,,,
7273,http://sfgelateria.com,,(650) 257-0940,2018,milenabbrandao@gmail.com,True,True,True,False,False,False,False,False,,,,,,
7260,http://www.mezcalitosf.com/,http://www.mezcalitosf.com/food/,(415) 441-2323,"[2323, 2323, 2323, 2323]",service@mezcalitosf.com,True,True,True,False,False,False,False,True,https://www.toasttab.com/mezcalitosf?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,,,,,
7275,http://www.oldportlobster.com,,+1 650-366-2400,,info@oldportlobster.com,False,False,,,False,False,False,False,,,,,,
7276,https://locations.dunkindonuts.com/en/ca/redwood-city/593-woodside-rd/358133,https://www.dunkindonuts.com/en/menu,(650) 549-8509,[8509],,True,True,True,False,False,False,False,False,,,,,,,https://maps.google.com/maps?cid=3844769742410482570
7274,https://burgerking.com/store-locator/store/restaurant_1307,,(650) 368-9113,[],,True,False,True,False,False,False,False,False,,,,,,
7264,https://order.online/business/spill-the-tea-335376,,(650) 771-8181,"[1036, 1036]",afshin@doordash.com,True,True,True,False,True,True,True,True,,,,,,
7289,https://tacoselgrullense.net/tacos-el-grullense-grill,,(650) 368-3172,,,True,True,True,False,,,,,,,,,,
7278,http://www.stateofmindpublichouse.com,https://www.stateofmindpublichouse.com/food,(650) 995-7478,"[4699, 3710, 2017, 3710]",,True,True,True,False,True,False,False,True,https://www.toasttab.com/state-of-mind-public-house-and-pizzeria/v2/online-order#!/,,,,,,"https://www.google.com/maps/place/101+Plaza+N,+Los+Altos,+CA+94022/@37.380426,-122.117825,17z/data=!3m1!4b1!4m5!3m4!1s0x808fb0ee5d1f60d9:0xd1b5a33e337f933c!8m2!3d37.3804218!4d-122.115631"
7290,https://www.fridacolibries.com/,http://www.fridascolibries.com/menu.aspx,+1 650-364-7848,,,False,False,,,False,False,False,False,,,,,,
7286,https://redwoodcityeats.com/s/taiwanese-eats/426-macarthur-ave-redwood-city/a6b697ee-6a8c-4439-a9a4-6f45c3cff2b8?facility_id=983bc311-51e8-4e2e-ba27-6cc94bec511c&facility_name=Redwood+City+Eats,,[],[],,True,True,True,False,False,False,False,False,,,,,,
7277,https://krispykrunchy.com/locations/winton-valero-3878/,https://krispykrunchy.com/menu/,(510) 785-3888,"[2023, 1374, 1826, 6097, 1025, 1000]",dark-orange@2x.png,True,False,True,False,False,False,False,False,https://krispykrunchyorders.com/,,,,,,https://maps.google.com/maps?saddr=&daddr=23990+Hesperian+Blvd%2CHayward%2CUnited+States+-+US&travelmode=driving
7292,https://www.mariscoselsanignacense.com,https://www.mariscoselsanignacense.com/menus,(650) 257-7572,2018,elsanignacense@gmail.com,True,True,True,False,True,True,False,False,,,,,,,https://goo.gl/maps/ejt5cQzq7drS3cpp7
7293,http://www.bondadoso.com,,(925) 448-8282,2017,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,True,True,True,False,True,True,False,True,https://squareup.com/gift/3CQ6Z2D5J9ATV/order,,,,,,https://maps.google.com/?cid=2210145708204426693
7294,http://www.brewcoffeebakery.com,https://restaurant.menufy.com/customer-terms-of-use,(650) 398-5878,"[5878, 1825]",e081c35a018348d18e09ed427bf39b65@o462166.ingest.sentry.io,True,True,True,False,False,False,False,False,https://www.BrewCoffeeBakery.com/order,,,,,,"https://maps.google.com/?daddr=37.4722359,-122.2050891"
7297,https://locations.dennys.com/CA/SAN-LEANDRO/246919?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing&y_source=1_MjIyODAzNC03NjktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.dennys.com/menu/kids,+1 510-278-9826,"[9826, 2359, 2020]",,True,True,True,False,False,True,False,False,https://order.dennys.com/locations/6919,,,,,,https://maps.google.com/maps?cid=2143446570443584126
7298,https://sourdoughandco.com/walnut-creek,https://sourdoughandco.com/menu,(925) 300-3413,2019,,True,True,True,False,False,False,False,False,https://sourdoughandco.com/index.php/order-online,,,,,,"https://www.google.com/maps/place/2361+Oak+Grove+Rd+Bldg.+H,+Walnut+Creek,+CA+94598/data=!4m2!3m1!1s0x8085605e10669ec3:0xc6ab29bc88455d2d?sa=X&ved=2ahUKEwjxt_qr7oziAhUGJDQIHY-sDFgQ8gEwAHoECAoQAQ"
7301,http://puranpoli.net,https://puranpoli.net/menu,(408) 352-5949,2020,info@ndiscovered.com,True,True,True,False,False,False,False,False,https://order.strideq.com/puranpoli-santaclara-ca/store/puranpolisc?utm_source=website,,,,,
7299,http://latrappecafe.com,,+1 415-440-8727,,latrappecafe@gmail.com,False,False,,,False,False,False,False,,,,,,
7303,http://www.lemongrasssf.com/,,+1 415-929-1183,[],,True,True,True,False,False,False,False,False,,,,,,
7296,http://www.pepesmx.com,,(707) 545-7425,1986,pepes@pepesmx.com,False,False,False,True,False,False,False,False,,,,,,
7308,http://Gioiapizzeria.com,,,,,,,,,,,,,,,,,,
7309,http://picosf.com/,,+1 415-529-1212,[],info@picosf.com,False,False,False,False,False,False,False,False,,,,,,
7307,http://Tequilerostaqueria.com,https://tequilerostaqueria.com/-food-menu?source=header&spot_id=114772&destination=food_menu&promotion=family_owned,(209) 715-2583,"[2023, 1000, 1806, 2000, 4343, 9190, 1806, 1806, 2335, 88, 4000]",tequilerostaqueria@gmail.com,True,True,True,False,True,False,False,False,https://order.online/store/tequileros-taqueria-galt-25156344/#,,,,,
7305,http://www.mikasabistro.com,,(209) 830-8288,,,True,True,True,False,,,,,,,,,,
7306,http://www.bacchussf.com/bacchus.aspx,,+1 415-928-2633,,,,,,,,,,,,,,,,
7311,http://www.cozytealoftsj.com,,(408) 564-6907,[5001],13e49d785d8d4f828038b6136f3b48ba@sentry.io,True,True,True,False,False,False,False,False,,,,,,
7300,http://www.ferryplazaseafood.com/,http://www.ferryplazaseafood.com/menus.html,+1 415-274-2561,,,False,False,,,False,False,False,True,,,,,,
7313,https://www.dominos.com,,(650) 355-7300,[],,False,False,False,False,False,False,False,False,,,,,,
7312,https://www.gasthausleopolds.com,https://www.gasthausleopolds.com/menu,(415) 874-9829,2011,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,False,False,True,False,False,False,False,False,,,,,,
7317,https://www.mountainmikespizza.com/locations/antioch-lone-tree/,https://www.mountainmikespizza.com/menu/,(925) 757-3080,1978,,,,,,,,,,,,,,,
7314,https://restaurants.fiveguys.com/238-redwood-shores-parkway,https://order.fiveguys.com/location/five-guys-belmont/menu,(650) 610-0684,"[1070, 684, 684, 2130, 1202, 1986, 2014]",,True,True,True,False,False,True,False,True,https://www.fiveguys.com/order,,,,,,https://maps.google.com/maps?cid=6766435486123402490
7310,http://www.sfbrewingco.com,,+1 415-484-2337,"[2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 2023, 215, 3150, 2337, 2021]",josh@sfbrewingco.com,False,False,False,False,True,False,False,True,https://www.toasttab.com/sfbrewingco?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,https://www.facebook.com/SanFranciscoBrewingCo,,,,
7315,https://locations.in-n-out.com/198,https://in-n-out.com/menu.aspx,(800) 786-1000,[5611],,False,False,False,False,False,False,False,False,,,,,,,https://maps.google.com?hl=en&q=895+Cochrane+Rd.+Morgan+Hill+CA+95037
7320,https://www.passiontsj.com,https://www.passiontsj.com/menus/,(408) 216-0702,2016,,True,True,True,False,,,,,,,,,,
7321,https://www.mountainmikespizza.com/locations/san-jose-santa-teresa/,https://www.mountainmikespizza.com/menu/,(408) 226-5885,1978,,,,,,,,,,,,,,,
7318,http://www.mealhi5.com/Sultan-Bakery,,+1 408-298-4008,,,True,True,True,False,,,,,,,,,,
7322,https://crumblcookies.com/cacosumnesriver?utm_medium=organicmain&utm_source=yelp,,(279) 895-7022,2017,ca.cosumnesriver@crumbl.com,True,True,True,False,False,True,True,True,https://crumblcookies.com/order/delivery/cacosumnesriver,,,,,
7331,http://www.pinercafe.com/,http://pinercafe.com/menus/,(707) 575-0165,2005,,,,,,,,,,,,,,,
7316,https://www.angrychickz.com/locations/brentwood-ca,https://www.angrychickz.com/menu,(925) 684-7946,,,True,True,True,False,,,,,,,,,,
7323,http://www.boulevardburger.com/,https://boulevardburger.menu11.com,(510) 632-3100,2009,,False,False,False,False,False,False,False,False,,,,,,
7328,https://hanabiramen.com,https://hanabiramen.com/menus/Hanabi%20Lunch%20Set%20and%20Bento%20Box%202023-05.pdf,(650) 342-8888,"[2099, 460, 2023, 2023, 2023, 2023, 1025]",eat@hanabiramen.com,False,False,False,False,False,False,False,False,https://order.hanabiramen.com,,,,,
7327,https://www.facebook.com/pages/category/Bar/La-Estrellita-Cafe-113747771989641/,,+1 510-248-0138,"[6231, 1393, 1000]",laestrellitacafe@sbcglobal.net,False,False,False,False,False,False,False,False,,,,,,
7333,https://www.sideshowkitchen.com,https://sideshowkitchen.com/sideshow/order,+1 510-808-7519,"[2017, 9429, 4769, 6983, 2272, 5555, 6983, 6983, 6983]",sideshowkitchen@gmail.com,True,True,False,True,True,False,False,True,https://sideshowkitchen.com/sideshow/order,,,,,,https://www.google.com/maps/dir/?api=1&destination=942%20Stanford%20Ave%2C%20Oakland%2C%20CA%2094608%2C%20USA
7335,https://www.facebook.com/modestoSaigonRestaurant/,,(209) 248-7612,"[2942, 1444, 4323, 1001, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
7332,http://www.mycasaflores.com,,(209) 957-5960,2008,info@casafloreshammer.com,False,False,False,True,True,False,False,False,,,,,,
7336,https://sushishinredwoodcity.com,https://sushishinredwoodcity.com/menu-1,(650) 257-7858,[2021],,False,False,False,False,False,True,False,True,,,,,,
7337,http://www.dogpatchsfo.com/,,(650) 821-2300,,,,,,,,,,,,,,,,
7326,http://www.nidooakland.com/#home-kitchen-and-bar,https://www.odinoakland.com/menu,510-444-6436,"[2023, 215, 215, 215, 215, 215, 215, 215, 215, 215]",info@odinoakland.com,False,False,False,False,False,False,False,False,,,,,,
7338,https://ranzan.business.site,https://ranzanonline.square.site/,(650) 362-3660,2018,,False,False,True,False,False,False,False,False,,,,,,,https://www.google.com/maps/dir//Ranzan/data=!4m8!4m7!1m0!1m5!1m1!1s0x808fa3ac7ee0f5c5:0xc3dfe59138f91db2!2m2!1d-122.2259909!2d37.4847073
7339,http://www.maxsredwoodcity.com/,http://www.maxsredwoodcity.com/#!about3/c11g4,(650) 365-6297,,,False,False,,,False,False,False,True,,,,,,
7340,https://www.tazadelicafe.com,https://slicelife.com/restaurants/ca/redwood-city/94063/taza-deli-cafe/menu?utm_campaign=direct_websites&ajs_aid=&client_id=,(650) 257-3576,2017,,True,True,True,False,False,False,False,False,,,,,,
7341,https://pieology.com/pizza-near-me/?rest_id=8149,https://pieology.com/menu,(916) 647-4754,"[2020, 2000, 4754, 2000, 2000, 2000, 2000, 2000, 2000]",pie.elkgrove@gmail.com,True,True,True,True,False,False,False,True,https://order.pieology.com/account/login,,,,,
7343,http://www.hellamediterranean.com,,(650) 362-4140,,,True,True,True,False,,,,,,,,,,
7351,https://order.localkitchens.com/store/mountainview/themelt?utm_source=yelp&utm_medium=organic_listings&utm_campaign=website_link,https://order.localkitchens.com/store/mountainview/themelt?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link,(415) 354-5974,"[2023, 2013]",FV@JBWXW.Q.kCxuM,True,True,True,False,True,False,False,False,,,,,,
7342,https://www.sharkyschickenandfish.com,https://www.sharkyschickenandfish.com/menu/,(707) 514-7577,"[2800, 1400, 1400, 1400, 1400, 1000, 1000]",,True,True,True,False,True,False,False,True,,,,,,
7345,http://www.tandooripizza.com,http://www.tandooripizza.com/menu.php,(925) 248-2636,[],,False,False,False,False,False,False,False,False,,,,,,
7355,http://www.pacificathai.com/,http://www.pacificathai.com/pacificathai8.html,(650) 355-1678,[],,False,False,False,False,False,False,False,False,,,,,,
7347,http://vonsredwoodcity.com,https://vonsredwoodcity.menu11.com/broadway/order,(650) 257-3451,"[2090, 1000, 2000, 2023, 1025]",vonsrwc@gmail.com,True,True,True,False,True,False,False,False,,,,,,,"https://www.google.com/maps/dir/37.552128,-122.2967296/BAP+RWC/@37.5188114,-122.30381,13z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x808fa376f7efb9e9:0x53da3df8d1ab6b3b!2m2!1d-122.2278751!2d37.4867312"
7354,https://www.vitalitybowls.com/locations/redwood-city/,https://vitalitybowls.com/menu/,(650) 568-1779,2015,redwoodcity@vitalitybowls.com,True,True,True,False,True,True,False,False,https://order.online/business/vitality-bowls-8561/?delivery=true,,,,,,"https://www.google.com/maps/place/Vitality+Bowls+Redwood+City/@37.4857889,-122.230824,17z/data=!3m1!4b1!4m5!3m4!1s0x808fa3ad2ef1a303:0x94ed9cf962702c18!8m2!3d37.4857889!4d-122.2286353"
7359,https://mei-wei-chinese-restaurant.business.site,http://meiwei.chinesemenu.com/,(209) 579-2288,"[2013, 2288, 2288, 2023, 2288, 1325]",,False,False,True,False,False,False,False,False,,,,,,,https://www.google.com/maps/dir//Mei+Wei+Chinese+Restaurant/data=!4m8!4m7!1m0!1m5!1m1!1s0x8090504cce3bbfc5:0x85b533c2661e7119!2m2!1d-121.04843079999999!2d37.6837052
7346,http://www.silvabakery.com,,(510) 278-3322,1985,,,,,,,,,,,,,,,
7353,http://www.barncafe.net,,(916) 714-7177,,,,,,,,,,,,,,,,
7352,https://happylemonusa.com,https://happylemonusa.com/menu/,(650) 549-8148,,,True,True,True,False,,,,,,,,,,
7360,https://seoulkitchen.co,https://seoulkitchen.co/menu,(650) 273-5858,"[2011, 1003, 5858, 2639]",impallari@gmail.com,True,True,True,False,False,False,False,False,https://order.online/store/seoul-kitchen-1562141 ,,,,,
7365,https://locations.in-n-out.com/176,https://in-n-out.com/menu.aspx,(800) 786-1000,[3001],,False,False,False,False,False,False,False,False,,,,,,,https://maps.google.com?hl=en&q=3001+Mission+College+Santa+Clara+CA+95054
7368,https://www.mountainmikespizza.com/locations/stockton-robin-hood/,https://www.mountainmikespizza.com/menu/,(209) 474-7470,1978,,,,,,,,,,,,,,,
7371,https://www.mountainmikespizza.com/locations/modesto-n-carpenter/,https://www.mountainmikespizza.com/menu/,(209) 529-0500,1978,,,,,,,,,,,,,,,
7366,https://www.ikea.com/us/en/stores/east-palo-alto/,,(888) 888-4532,"[2023, 2023, 2023, 1700, 1700, 2023, 2023, 2023, 2023]",,True,True,False,False,False,False,False,False,https://www.ikea.com/us/en/customer-service/track-manage-order/,,,,,
7361,http://portobello.mobiletummy.com,http://www.portobellogrill.online/,2999918,,,False,False,,,True,False,False,True,,https://www.facebook.com/PortobelloGrillRWC/,,,,
7363,https://locations.rallys.com/ca/sacramento/6051-florin-rd,http://rallys.com/4234/menu/chicken,(916) 603-8928,"[2000, 6051, 6051, 6051]",,True,False,True,False,True,True,False,False,https://www.checkers.com/order-ahead-and-delivery/,,,,,,https://maps.google.com/maps?cid=2734901548310319149
7358,http://www.sushiakami.com,https://website-cdn.menusifu.com/wp-content/uploads/sushiakami.com/2022/01/11.png,(650) 257-7192,"[2021, 7192, 1725, 2022, 2023]",,True,True,True,False,True,False,False,False,https://order.mealkeyway.com/merchant/42576d344f44545a7a79756c35757450525247755a673d3d/main,,,,,
7370,http://vineyardcreek.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp,http://hyatt.com/hyatt/images/hotels/sonom/FRONT_PAGE_MENU_2012.pdf,+1 707-636-7388,,,False,False,,,False,False,False,True,,,,,,
7377,http://www.frescomarin.com,http://www.frescomarin.com/menu.html,(415) 464-0915,1998,,False,False,False,False,False,False,False,True,,,,,,
7375,http://www.dctaphouse.com,https://www.dctaphouse.com/menu,(408) 253-5357,1961,,False,False,,,False,False,False,False,,,,,,
7378,http://www.loards.com/,,(510) 351-0405,,,,,,,,,,,,,,,,
7374,http://www.michaelsatshoreline.com,http://www.michaelsatshoreline.com/index.htm,(650) 962-1014,,,False,False,,,False,False,False,True,,https://www.facebook.com/shorelinelinks/,,,,
7372,http://aquscafe.com,https://aqus.com/breakfast-menu/,(707) 778-6060,2006,,False,False,False,False,True,True,False,False,,,,,,,https://www.google.com/maps?gl=US&hl=en-US&ll=38.231363%2C-122.631206&mapclient=embed&q=189%20H%20St%20Petaluma%2C%20CA%2094952&t=m&z=16
7379,https://visitvictoryhouse.com,https://visitvictoryhouse.com/menu/,(707) 757-9041,2016,,False,False,True,False,False,False,False,True,https://www.toasttab.com/victory-house-3215-coffey-lane?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,https://www.facebook.com/visitvictoryhouse/,,,,
7383,https://www.hotelcitrine.com/dining/,https://d2rwfxwayrdb92.cloudfront.net/assets/files/1/wo_menus_10x14_05_22_2023-breakfast.pdf,(650) 424-8991,"[8991, 8991, 2023]",,False,False,False,False,True,False,False,True,,,,,,,"https://www.google.com/maps/place/748+San+Antonio+Rd,+Palo+Alto,+CA+94303/@37.4178568,-122.1044379,17z/data=!3m1!4b1!4m5!3m4!1s0x808fba0db8a5cee7:0x5a2f5a5497a6f631!8m2!3d37.4178568!4d-122.1022492?shorturl=1"
7382,https://www.gourmetaubay.com,https://gourmetaubay.square.site/,(707) 875-9875,1995,hi@mystore.com,False,False,False,False,False,False,False,False,,,,,,
7381,http://dinosrestaurantandlounge.com/,,(510) 537-1454,1997,,False,False,False,False,False,False,False,False,,,,,,
7376,http://www.cafebittersweet.com,https://bittersweetbistro.com/bittersweet-bistro-menus/,(831) 662-9799,2010,,False,False,False,False,False,False,False,True,,,,,,
7380,http://bentoandbowls.net,,(510) 350-7137,2019,,True,True,True,False,True,False,False,False,,,,,,,https://goo.gl/maps/jFPjPpBsU7wcck7T7
7385,http://www.malonesgrille.com,https://www.malonesgrille.com/menu/,(831) 438-2244,1980,user@domain.com,False,False,True,False,False,False,False,True,,https://www.facebook.com/malonesgrillesv/,,,,
7388,https://www.facebook.com/Creekside-Cafe-141887471729/,,(707) 996-8062,1999,,False,False,True,False,True,False,False,False,,,,,,
7386,http://hlpeninsula.com,,(650) 616-8168,1990,marketing@hlpeninsula.com,False,False,False,False,True,False,False,False,,,,,,
7389,http://www.bettyburgers.com,http://www.bettyburgers.com/menus/betty-burgers-takeout-menu.pdf,(831) 475-5901,2010,betty@bettyburgers.com,,,,,,,,,,,,,,
7390,https://www.sushionmainstreet.com,https://www.sushionmainstreet.com/full-menu,(650) 726-6336,"[1823, 1005, 1834, 6008, 1920, 3727, 1986, 1823, 1229, 5457, 2687, 1901, 5950]",605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,False,False,True,False,False,False,False,False,,,,,,
