id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
14337,http://www.gentillysf.com,https://www.gentillysf.com/,(415) 859-5633,,,False,False,,,False,False,False,True,https://www.grubhub.com/restaurant/gentilly-4826-mission-st-san-francisco/221150,
14339,http://www.firenzapizzaca.com/,,+1 408-442-5433,,ling@firenzapizza.com,True,True,True,False,,,,,,
14340,http://beijingtokyobistro.com,,(415) 921-0188,,,True,True,True,False,,,,,,
14341,https://www.momdumplings.com,https://www.ezordernow.com/pleasanton-chinese-mom-dumpling-802101,(925) 484-1008,,,True,True,True,False,,,,,,
14342,http://www.tomatina.com/locations/eastbay/union-city,,(510) 431-5132,,,True,True,True,False,,,,,,
14343,http://cafeguatemalteco.net,https://img1.wsimg.com/blobby/go/b562daef-8c07-4088-8b21-4d61042c8e60/Cafe%20Guatemalteco%20picture%20menu%2012-1-21.pdf,(415) 508-9735,,,True,True,True,False,,,,,,
14345,https://www.sunshinecafenapa.com,,(707) 226-1540,,,True,True,True,False,,,,,,
14346,http://mrmojitobar.com,https://mrmojitobar.com/menu/,(408) 300-1021,,,True,True,True,False,,,,,,
14347,http://hiddenspot.online,https://www.hiddenspot.online/menu,(650) 872-4484,,,True,True,True,False,,,,,,
14350,http://easterlysantaclara.goodbistros.com,,(408) 748-3355,,,True,True,True,False,,,,,,
14351,http://orderasiadelight.com,https://orderasiadelight.com/menu,(510) 782-8699,,,True,True,True,False,,,,,,
14352,https://www.sourdoughandco.com/stores/11-locations/122-modesto,https://www.sourdoughandco.com/menu,(209) 567-2034,,,True,True,True,False,,,,,,
14355,http://www.louschickenshop.com,https://www.louschickenshop.com/menu,(925) 592-0102,,,True,True,True,False,,,,,,
14356,https://locations.jackinthebox.com/us/ca/san-leandro/15025-hesperian-blvd?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(510) 346-5390,,,True,True,True,False,,,,,,
14357,http://www.taqueriacazadores.com,http://www.taqueriacazadores.com/menu_list.html,(408) 986-9610,1993,,True,True,True,False,,,,,,
14360,https://krispykrunchy.com/locations/hub-valero-11468/,https://krispykrunchy.com/menu/,(510) 794-7772,,,True,False,True,False,,,,,,
14361,http://www.chefkwans.com,https://www.chefkwans.com/menu,(650) 322-4631,,,True,True,True,False,,,,,,
14362,https://www.shoshinsushi.com,https://www.shoshinsushi.com/Menu,(415) 386-8008,,,True,True,True,False,,,,,,
14363,https://crumblcookies.com/camilpitas?utm_medium=organicmain&utm_source=yelp,,(669) 227-5242,2017,,True,True,True,False,,,,,,
14365,https://mrbiryanidublin.com,https://mrbiryanidublin.com/menu.html,(925) 361-5317,,,True,True,True,False,,,,,,
14367,http://napanoodles.com,http://napanoodles.com/wp-content/uploads/2019/07/NapaNoodlesMenu.pdf,(707) 492-8079,2017,,True,True,True,False,,,,,,
14369,http://www.irvingpizzamenu.com/?utm_source=organic_tripadvisor&utm_medium=ta_website,,+1 415-771-0110,,,True,True,True,False,,,,,,
14372,https://www.goldenstate-pizzeria.com,,(415) 584-3333,2012,,True,True,True,False,,,,,,
14375,http://bwkitchensf.com,,(415) 825-5511,,,True,True,True,False,,,,,,
14376,https://www.lvvietnamese.com,,(707) 561-0070,2015,,True,True,True,False,,,,,,
14377,https://falafeltown.com,https://falafeltown.com/menu-1,(925) 350-0159,2016,,True,True,True,False,,,,,,
14378,https://www.facebook.com/KezarSF/,,+1 415-681-7678,,,,,,,,,,,,
14379,http://buibistro.com/,,+1 707-255-5417,,,False,False,,,False,False,False,True,,
14380,https://www.roamburgers.com/location/hillsdale/,https://www.roamburgers.com/menus/,(650) 931-4668,,,True,True,True,False,,,,,,
14382,https://www.bubblesbobatea.com,,(707) 861-9414,,,True,True,True,False,,,,,,
14384,http://Ausushi.com,,(415) 466-5633,,,True,True,True,False,,,,,,
14387,http://www.facebook.com/Thai-House-Express-On-Castro-111498192206284/,,+1 415-864-5000,,,True,True,True,False,,,,,,
14388,https://bayleaf-tea.com,https://bayleaf-tea.com/menu,(669) 252-9423,,,True,True,True,False,,,,,,
14389,https://www.shihlinca.com,https://www.shihlinca.com/menu,(408) 490-4590,,,True,True,True,False,,,,,,
14390,https://www.kaizokusushisanjose.com,,(669) 214-9160,,,True,True,True,False,,,,,,
14391,http://www.cicerospizza.com,http://www.cicerospizza.com/CicerosMenu.pdf,(408) 777-0690,1968,,True,False,True,False,,,,,,
14392,https://vitalitybowls.com/locations/livermore/,https://vitalitybowls.com/menu/,(925) 292-5697,,,True,True,True,False,,,,,,
14393,http://koyotoramen.kwickmenu.com,http://koyotoramen.kwickmenu.com/index.php,(925) 372-8888,,,True,True,True,False,,,,,,
14394,http://www.buongustorestaurant.com/,,+1 650-742-9777,,buongustorestorante@gmail.com,False,False,,,False,False,False,False,,
14395,https://tangladsf.webflow.io,https://tangladsf.webflow.io/menu,(415) 624-3238,,,True,True,True,False,,,,,,
14397,https://www.jjfishandchicken.com/antioch-ca-restaurant/,,(925) 775-4744,,,True,True,True,False,,,,,,
14398,https://locations.churchs.com/ca-sacramento-7190,,(916) 392-1380,,,True,True,True,False,,,,,,
14399,https://tillies-fine-food-coffee-company.business.site/,,+1 209-365-6644,,,True,True,True,False,,,,,,
14400,http://www.hatcho.com/,http://www.hatcho.com/menu_en.html,+1 408-248-8500,,hatcho88@hatcho.com,False,False,,,True,False,False,True,,
14401,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=808,https://www.pandaexpress.com/menu,(510) 222-5618,,,True,True,True,False,,,,,,
14402,https://stores.littlecaesars.com/en-us/stores/search/94112,https://order.littlecaesars.com/en-us/stores/15010001/955-geneva-avenue/san-francisco/ca/menu,(415) 584-4000,2008,,True,False,True,False,,,,,,
14404,https://www.nashandtender.com/hot-tender-station,,,,,True,True,True,False,,,,,,
14406,http://www.pop-bar.com,,(925) 826-5431,,,True,True,True,False,,,,,,
14407,http://kampai3.com,http://kampai3.com/#menu,(408) 365-9000,2017,,True,True,True,False,,,,,,
14410,http://www.lamesastockton.com,http://www.lamesastockton.com/menu,(209) 395-3818,,,True,True,True,False,,,,,,
14412,https://www.pholiensjtogo.com,https://www.pholiensjtogo.com/ShowMenu.tpl,(408) 441-1881,2015,,True,True,True,False,,,,,,
14415,https://88baobao.menu11.com/brentwood/order,,(925) 390-5779,,,True,True,True,False,,,,,,
14416,https://www.elgrantacoloco.com,,(415) 937-3540,,,True,True,True,False,,,,,,
14418,http://trufflepokebar.com,,(650) 741-6180,,,True,True,True,False,,,,,,
14419,https://ordering.roundtablepizza.com/Site/rtripon,https://ordering.roundtablepizza.com/Site/rtripon,(209) 599-5188,1959,,True,True,True,False,,,,,,
14421,https://www.cafehinglung.com,,(650) 763-1668,,,True,True,True,False,,,,,,
14422,http://www.jungdonkatsu.com,https://www.jungdonkatsu.com/menu,(925) 640-9221,,,True,True,True,False,,,,,,
14426,http://www.mercaditofoodtruck.com,,+1 707-655-7159,,,True,True,True,False,,,,,,
14428,https://www.superhiinternational.com/us/,,(510) 631-0888,,,True,True,True,False,,,,,,
14431,http://thewestsidegrill.com/,http://www.thewestsidegrill.com,(408) 847-3800,2006,,True,True,True,False,,,,,,
14433,https://www.juliesnoodlefremontca.com,,(510) 270-8169,,,True,True,True,False,,,,,,
14436,https://locations.dunkindonuts.com/en/ca/san-jose/844-s-winchester-blvd/356174,,(408) 554-2403,,,True,False,True,False,,,,,,
14437,https://www.badmuthaclucka.com,https://www.badmuthaclucka.com/menu/,(510) 490-2800,,,True,True,True,False,,,,,,
14438,https://www.firewings.com/locations/vacaville-ca-95687,https://www.firewings.com/chicken-wings-menu,(707) 305-5696,,,True,True,True,False,,,,,,
14439,https://canyonsbbq.com,https://canyonsbbq.com/menu/,(510) 274-5600,,,True,True,True,False,,,,,,
14442,https://www.khobkhunsf.com,https://www.khobkhunsf.com/thaimenu,(415) 379-4382,,,True,True,True,False,,,,,,
14443,http://www.quicklyusa.com/sanleandrowest.html,,(510) 969-7107,,,True,True,True,False,,,,,,
14445,http://www.delhibellybistros.com,https://togoorder.com/web/5582#/o/2/f/1/m/17204//s/288465/items,(707) 343-1003,,,False,False,,,False,False,False,False,,
14446,https://www.shanghainoone.com,,(408) 255-1288,,,True,True,True,False,,,,,,
14448,http://www.wienerschnitzel.com/location/793-north-vasco-northfront-livermore-816-n-vasco-road-livermore-ca-94551/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,http://www.wienerschnitzel.com/food/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,(925) 373-0508,,,True,True,True,False,,,,,,
14451,http://playtonb.com/,http://playtonb.com/index.php/menus/,+1 510-888-1092,,info@playtonb.com,False,False,,,False,False,False,False,,
14452,http://junctionbreweryandgrill.com/,http://junctionbreweryandgrill.com/menu,(707) 649-2285,2015,,False,False,,,False,False,False,True,,
14455,http://www.losgatosmeats.com,,+1 408-354-7055,,b_chiala@losgatosmeats.com,True,True,True,False,,,,,,
14456,https://www.cheesesteakshop.com/,,+1 925-734-0293,,,True,True,True,False,,,,,,
14457,http://bravopizzapasta.com/,,+1 650-588-4293,,,,,,,,,,,,
14459,http://www.orderrestaurantesanvicente.com,https://themenustar4.com/webspace/menus.php,(415) 333-6100,,,True,True,True,False,,,,,,
14461,http://www.mrpickles.com/shop/mr-pickles-san-rafael-ca-1014-court-street,,(415) 306-7041,,,True,True,True,False,,,,,,
14466,http://www.xeniabistro.com,https://www.xeniabistro.com/menu,(925) 855-9000,,,True,True,True,False,,,,,,
14468,https://www.popeyes.com/store-locator/store/restaurant_85482,http://popeyes.com/menu,(408) 842-1111,,,True,False,True,False,,,,,,
14469,http://www.menchies.com/frozen-yogurt-shops/frozen-yogurt-crow-canyon-commons-ca,http://www.menchies.com/frozen-yogurt-flavors,(925) 307-7755,2016,,True,True,True,False,,,,,,
14470,http://grillsantarosa.com,https://grillsantarosa.com/menu/,(707) 303-7114,,,True,True,True,False,,,,,,
14471,https://www.sushiondo.com/,,+1 415-757-0026,,contact@sushiondo.com,True,True,True,False,,,,,,
14472,http://www.aabhaindian.com/sonoma,,+1 707-343-1003,,,True,True,True,False,,,,,,
14473,http://www.thetavernbelmont.com,,(650) 622-4642,,,True,True,True,False,,,,,,
14474,http://campbellpizzaco.com,,(408) 866-1202,,,True,True,True,False,,,,,,
14475,https://station16restaurant.com,,(925) 475-5527,,,True,True,True,False,,,,,,
14476,http://www.cheunghingdimsumseafood.com,,(650) 593-1831,,,True,True,True,False,,,,,,
14477,https://thaibbqhouse.com,https://thaibbqhouse.com/#foodmenu,(707) 665-5748,,,True,True,True,False,,,,,,
14480,http://www.chathaibistro.com,https://chathaibistro.com/menu,(925) 999-9953,2019,,True,True,True,False,,,,,,
14481,http://www.bon-beignet.com,,(408) 646-6684,,,True,True,True,False,,,,,,
14482,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=2192,https://www.pandaexpress.com/menu,(209) 892-2326,,,True,True,True,False,,,,,,
14483,https://burgerking.com/store-locator/store/restaurant_5426,http://www.bk.com/en/us/menu-nutrition/breakfast-menu-201/index.html,(925) 522-8287,,,True,False,True,False,,,,,,
14484,http://www.elmolinocentral.com/,,(707) 939-1010,,,,,,,,,,,,
14485,http://www.littlecaesars.com/Locations/tabid/92/Default.aspx?id=MTE0NzAwMDQ%3d&location=39231+CEDAR+BLVD+Newark%2c+CA+94560,,(510) 505-9575,,,True,False,True,False,,,,,,
14486,https://www.angryramen.com,https://www.angryramen.com/menu,(510) 940-8650,,,True,True,True,False,,,,,,
14489,http://www.asianbox.com,https://order.localkitchens.com/store/cupertino/asianbox?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link,(855) 384-2868,,,True,True,True,False,,,,,,
14491,http://pizzacasamia.com,,(408) 265-2222,2020,,True,True,True,False,,,,,,
14492,http://www.lazizpizzeria.com/,,+1 510-477-6885,,,True,True,True,False,,,,,,
14495,http://www.tetsujinsushi.com,,(510) 969-5399,2017,,True,True,True,False,,,,,,
14496,https://locations.jamba.com/ca/fremont/46583-mission-blvd?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,https://www.jamba.com/menu,(510) 657-1271,,,True,True,True,False,,,,,,
14497,http://gonutzusa.com,,+1 844-446-6889,,gonutz.ca@gmail.com,True,True,True,False,,,,,,
14498,http://www.mabuhayfoods.com,http://www.mabuhayfoods.com/support-files/mabuhay-catering-menu.pdf,(925) 684-7538,2010,,True,True,True,False,,,,,,
14502,http://www.boberteausa.com,https://www.boberteausa.com/menu,(510) 925-0742,,,True,False,True,False,,,,,,
14504,https://los-yaquis.business.site,,(415) 341-0110,,,True,True,True,False,,,,,,
14505,https://www.taqueriazapatafremont.com/,,+1 510-770-0526,,taqueriazapatafremontca@gmail.com,True,True,True,False,,,,,,
14506,https://www.sugarsweetoak.com,https://sugarsweetoak.com/cupcakes,(510) 924-7076,2009,,True,True,True,False,,,,,,
14507,http://applespice.com,https://applespice.com/petaluma,(707) 981-5366,,,True,True,True,False,,,,,,
14508,http://www.teriyaki-house.com/,,+1 415-656-1889,,,,,,,,,,,,
14510,https://reinasrestaurants.com,,(510) 692-7281,,,True,True,True,False,,,,,,
14512,http://www.bentoxpress.com/,,+1 408-262-7544,,,,,,,,,,,,
14513,http://hicityfoods.com,,,,,True,False,True,False,,,,,,
14514,https://www.dumplingera-sanbruno.com,,(650) 737-9899,,,True,True,True,False,,,,,,
14516,http://www.mytandooriflame.com,http://www.mytandooriflame.com/menus,(209) 895-4266,,,True,True,True,False,,,,,,
14517,http://www.bocadoco.com,,(925) 425-0229,,,True,True,True,False,,,,,,
14518,https://www.ldcatering.com,https://www.ldcatering.com/restaurant-menu,(415) 859-5741,2016,,True,True,True,False,,,,,,
14519,http://www.floodwatermv.com,https://www.floodwatermv.com/menus,(415) 843-4545,2019,,True,True,True,False,,,,,,
14520,https://www.taqueriadenina.com,https://www.taqueriadenina.com/menu,(408) 402-5076,2021,,True,True,True,False,,,,,,
14523,https://www.greensontenth.com,,(209) 324-6880,2010,,False,False,,,False,False,False,True,,
14525,https://loscachanillasrestaurant.com,https://loscachanillasrestaurant.com/menu/,(925) 261-9303,,,True,True,True,False,,,,,,
14526,https://www.famousdaves.com/fairfield,https://www.famousdaves.com/Menu,(707) 759-9924,,,True,False,True,False,,,,,,
14527,http://www.pinsarossa.com,http://www.pinsarossa.com/#rossa,(415) 922-4700,,,True,False,True,False,,,,,,
14528,https://harukisushihouse.com,https://harukisushihouse.com/menu/,(707) 514-7414,,,True,True,True,False,,,,,,
14529,http://www.cafemeiusa.com,,(510) 573-2496,,,True,True,True,False,,,,,,
14530,http://thelittlehotpot.com/,,+1 510-657-5555,,,,,,,,,,,,
14532,http://easy-breezy.com,,(415) 886-8925,,,True,True,True,False,,,,,,
14533,http://www.empressocoffeehouse.com,https://empresso-coffee-college-square.square.site/,(209) 851-3903,,,True,True,True,False,,,,,,
14534,https://www.northbeachpizza88.com,https://www.northbeachpizza88.com/menu.aspx,(415) 242-9100,,,True,True,True,False,,,,,,
14535,https://www.pizzaguys.com/locations/san-pablo-towncenter-san-pablo,,(510) 215-5555,,,True,True,True,False,,,,,,
14541,http://www.charliescheesecakeworks.com/,https://www.charliescheesecakeworks.com/order.php,(408) 268-4555,2002,,True,True,True,False,,,,,,
14542,https://www.carnitaselrinconca.com,https://www.carnitaselrinconca.com/,(707) 654-8280,2004,,True,True,True,False,,,,,,
14544,http://cafealmasf.com,http://cafealmasf.com/menu,(415) 336-3286,,,True,True,True,False,,,,,,
14545,https://chicostaqueria.com,https://chicostaqueria.com/chicostaqueria/order,(707) 297-6128,,,True,True,True,False,,,,,,
14546,http://www.piccolo-napoli.com,https://piccolo.revelup.com/weborder/?establishment=1#index,+1 925-253-1225,,peter@piccolo-napoli.com,False,False,,,False,False,False,True,,https://www.facebook.com/piccolonapoliorinda
14547,http://www.burma-cafe.com/,,+1 650-992-6363,,burmacafe@yahoo.com,False,False,,,False,False,False,False,,
14550,https://www.flagshiptaproom.com,,(707) 541-6716,,,True,True,True,False,,,,,,
14552,https://teriyakimadness.com/locations/ca-san-jose-westgate/,https://teriyakimadness.com/menu/,(408) 564-0975,,,True,True,True,False,,,,,,
14555,https://muhammadsmeatsca.com,,(510) 556-5746,,,True,True,True,False,,,,,,
14557,https://sprinklesontop.net,https://sprinklesontop.net/order-online/,(916) 829-5124,,,True,True,True,False,,,,,,
14560,http://loveburnchicken.com,https://love-burn-chicken.square.site/,(650) 763-1887,,,True,True,True,False,,,,,,
14562,https://www.ahipokibowl.com,https://www.ahipokibowl.com/ca-menu/,(209) 910-0302,,,True,True,True,False,,,,,,
14563,http://www.alldaykitchens.com,,(415) 942-8304,,,True,True,True,False,,,,,,
14564,https://menya-shono.com,,(510) 400-9257,,,True,True,True,False,,,,,,
14566,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=2136,https://www.pandaexpress.com/menu,(415) 892-2163,,,True,True,True,False,,,,,,
14568,http://www.eatamakara.com/,,+1 925-803-8485,,,False,False,,,False,False,False,False,,
14569,https://odumakusa.com,,(415) 564-6400,,,True,True,True,False,,,,,,
14571,https://dashcoffeeandbakery.com,,(510) 270-5767,2018,,True,True,True,False,,,,,,
14572,http://speedyspizzasf.com,,(650) 871-1200,,,True,True,True,False,,,,,,
14574,http://dingteasac.com,,(916) 681-8854,,,True,True,True,False,,,,,,
14575,https://www.panerabread.com/en-us/cafe/locations/ca/livermore/4685-1st-st?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=608003&utm_content=main,https://www.panerabread.com/en-us/menu.html?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=601711&utm_content=menu,(925) 606-1456,,,True,True,True,False,,,,,,
14578,https://www.thehutsantaclara.com,https://www.thehutsantaclara.com/menus/#all-day-menu,(408) 899-4294,2019,,True,True,True,False,,,,,,
14579,http://medinakabobhouse.net,https://www.medinakabobhouse.net/menu,(408) 615-1500,,,True,True,True,False,,,,,,
14580,https://order.localkitchens.com/store/millvalley/themelt?utm_source=yelp&utm_medium=organic_listings&utm_campaign=website_link,https://order.localkitchens.com/store/millvalley/themelt?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link,(415) 354-5974,,,True,True,True,False,,,,,,
14581,http://www.anytimehawaiian.com,,(510) 431-3200,1969,,True,True,True,False,,,,,,
14582,http://www.european-delights.com,https://european-delights.com/menu,(925) 322-8414,,,True,True,True,False,,,,,,
14583,http://www.baozsf.com,https://www.baozsf.com/menu,(415) 992-8280,,,True,True,True,False,,,,,,
14585,https://tacospetaluma.com,,(707) 622-3729,,,True,True,True,False,,,,,,
14586,https://tealyfe.com/sanjose/,,(408) 638-7657,2015,,True,True,True,False,,,,,,
14588,http://www.mrpickles.com/shop/mr-pickles-tracy-ca-2251-w-grant-line-road,https://www.mrpickles.com/menu/most-popular/,(209) 834-0100,2007,,True,True,True,False,,,,,,
14589,http://naanpointeat.com,https://naanpointeat.com/menu,(650) 636-4447,2022,,True,True,True,False,,,,,,
14590,http://www.nuevecantina.com/,,+1 650-588-2200,,,False,False,,,True,False,False,True,,
14591,https://www.perryssf.com/location/novato/,https://www.perryssf.com/menus/,(415) 506-4212,,,False,False,,,False,True,False,True,,
14592,https://restaurants.fiveguys.com/5442-ygnacio-valley-rd,https://www.fiveguys.com/menu,(925) 672-6030,,,True,True,True,False,,,,,,
14593,http://cenariospizza.com/locations/fairfield,http://cenariospizza.com/menu/,(707) 425-1000,1986,,True,True,True,False,,,,,,
14595,https://bikanersweetschaatcafe.com,https://bikanersweetschaatcafe.com/our-menu/,(408) 462-9793,,,True,True,True,False,,,,,,
14596,http://kowloonstation1.com,https://www.kowloonstation1.com/menus/,(510) 995-8900,,,True,True,True,False,,,,,,
14600,http://automatsf.com,https://automatsf.com/menus/,(415) 296-6680,,,True,True,True,False,,,,,,
14601,https://order.localkitchens.com/store/lafayette/orenshummus?utm_source=yelp&utm_medium=organic_listings&utm_campaign=website_link,https://order.localkitchens.com/store/lafayette/orenshummus?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link,(415) 992-8206,,,True,True,True,False,,,,,,
14602,https://hkloungebistro.com/,https://hkloungebistro.com/,+1 415-668-8802,,,False,False,,,False,False,False,True,,
14604,http://www.hannanoodlebar.com,https://hanna-noodle-bar.s3.us-west-1.amazonaws.com/HMENU.4.pdf,(408) 884-8659,,,True,True,True,False,,,,,,
14605,https://www.pizzaguys.com/locations/east-yosemite-ave-manteca/,,(209) 239-5555,,,True,True,True,False,,,,,,
14606,http://www.pizzazoneandgrill.com,http://www.pizzazoneandgrill.com/menu.html,(415) 282-6000,,,True,True,True,False,,,,,,
14607,https://www.panerabread.com/en-us/cafe/locations/ca/gilroy/6865-camino-arroyo?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=608003&utm_content=main,https://www.panerabread.com/en-us/menu.html?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=204470&utm_content=menu,(408) 846-7430,,,True,True,True,False,,,,,,
14608,https://tu-pueblito-taqueria.business.site,,(209) 323-4595,,,True,True,True,False,,,,,,
14609,https://sojoramenfremont.kwickmenu.com,,(510) 399-5199,,,True,True,True,False,,,,,,
14610,http://www.toasttab.com/sitlosaigon,,(916) 647-9735,,,True,True,True,False,,,,,,
14611,http://www.livermorebigapplepizza.com,https://www.livermorebigapplepizza.com/M/Menu.aspx,(925) 606-1111,2011,,True,True,True,False,,,,,,
14612,https://www.firehousesubs.com/locations/ca/west-lane,https://www.firehousesubs.com/our-food/,(209) 594-1331,1994,,True,True,True,False,,,,,,
14613,https://www.vitalitybowls.com/locations/castro-valley/,https://vitalitybowls.com/menu/,(510) 690-9901,,,True,True,True,False,,,,,,
14614,http://www.redadimsum.com,,(415) 668-8881,,,True,True,True,False,,,,,,
14616,http://www.RiceAndSpoon.com,,(510) 742-3915,2018,,True,True,True,False,,,,,,
14618,http://www.mochinut.com,https://www.mochinut.com/donut-menu,(510) 899-2983,,,True,True,True,False,,,,,,
14621,http://www.leptitlaurent.net,http://leptitlaurent.net/cms.php?link=Digestifs,+1 415-334-3235,,,False,False,,,False,False,False,False,,
14623,http://www.villacoronamex.com,,(707) 447-7683,1997,,True,True,True,False,,,,,,
14624,http://www.kadoks.com,http://www.kadoks.com/menu.html,(650) 755-5738,1995,,True,True,True,False,,,,,,
14625,https://www.thaiplacevallejo.com,,(707) 652-2534,,,True,True,True,False,,,,,,
14628,https://guadalajara-ice-cream-parlor-neveria-y-paleteria.business.site,,,,,True,True,True,False,,,,,,
14629,https://sushimatsu.kwickmenu.com,,(510) 529-4585,2020,,True,True,True,False,,,,,,
14632,http://milanspizza.com,,(209) 858-1111,,,True,True,True,False,,,,,,
14634,https://themeltdown.order.online/store/the-meltdown-salida-1655119/?hideModal=true&pickup=true,https://themeltdown.com/melts/,,,,True,True,True,False,,,,,,
14635,http://www.pistahouse.us,,+1 408-520-3123,,,True,True,True,False,,,,,,
14638,https://unclejohnspancakes.com/the-alameda/,https://unclejohnspancakes.com/#menu,(408) 899-4071,,,True,True,True,False,,,,,,
14639,https://laoriginalpaleteria.net,https://laoriginalpaleteria.net/#Menu,(408) 320-2387,,,True,True,True,False,,,,,,
14640,http://www.yoyotreats.com,https://www.yoyotreats.com/s/order,(510) 646-0744,,,True,True,True,False,,,,,,
14642,https://locations.jamba.com/ca/dublin/4930-dublin-blvd?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,https://www.jamba.com/menu,(925) 803-8808,,,True,True,True,False,,,,,,
14645,https://restaurants.subway.com/united-states/ca/antioch/3329-deer-valley-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=49155&utm_campaign=evergreen-2020,,(925) 522-8505,1965,,True,True,True,False,,,,,,
14648,http://www.pig-and-whistle.com/,,+1 415-885-4779,,,True,True,True,False,,,,,,
14649,http://www.milestoneprovisions.com,,(707) 224-5550,2021,,True,True,True,False,,,,,,
14650,http://www.amatopizzeria.com/,,(408) 997-7727,2003,,True,True,True,False,,,,,,
14652,https://www.facebook.com/Tabounsf/,,+1 415-566-9696,,,True,True,True,False,,,,,,
14654,https://www.ilovebigals.com,,(669) 271-0011,,,True,True,True,False,,,,,,
14655,http://tensecondsdublin.com,,(925) 230-8054,,,True,True,True,False,,,,,,
14656,https://houseofbasil.com,https://houseofbasil.com/appetizer%2Fsoup%2Fsalad,(925) 415-3188,,,True,True,True,False,,,,,,
14657,https://www.essenceindiancuisine.com,https://www.essenceindiancuisine.com/menu,(707) 449-8888,,,True,True,True,False,,,,,,
14660,http://sunrisebistrocatering.com,https://1r7xhg4ct0o93jfssi2xgfd3-wpengine.netdna-ssl.com/wp-content/uploads/bistro-outdoor-takeout-delivery-21.pdf,(925) 448-1284,1981,,True,True,True,False,,,,,,
14661,http://littlethaisushi.com,https://littlethaisushi.com/order,(707) 541-6242,,,True,True,True,False,,,,,,
14662,https://millvalley.piatti.com/,,+1 415-380-2525,,,True,True,True,False,,,,,,
14663,https://locations.redribbonbakeshop.com/ca/union-city/31840-alvarado-blvd?utm_medium=organic&utm_source=local&utm_campaign=googlelisting&utm_content=website&utm_term=1130228,https://redribbonbakeshop.us/products,(510) 324-8296,,,True,True,True,False,,,,,,
14664,http://www.mrpickles.com/shop/mr-pickles-dublin-ca-7112-dublin-blvd,http://www.mrpickles.com/menu,(925) 828-7515,,,True,True,True,False,,,,,,
14666,https://407sushikei.wixsite.com/sushikei,https://407sushikei.wixsite.com/sushikei/menu,(650) 692-0100,1993,,True,True,True,False,,,,,,
14667,http://www.ihop.com/ihop-locations?location=95002,,+1 408-980-8887,,,,,,,,,,,,
14668,https://locations.papajohns.com/united-states/ca/95336/manteca/1248-w-lathrop,https://www.papajohns.com/order/menu,(209) 629-8813,1984,,True,True,True,False,,,,,,
14673,https://locations.chowkingusa.com/ca/concord/2030-diamond-blvd-g?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=1361669,,(925) 969-1403,,,True,True,True,False,,,,,,
14675,https://quickchaat.business.site,,(408) 459-6310,,,True,True,True,False,,,,,,
14676,https://www.foghorntaproom.com,,(628) 280-1792,,,True,True,True,False,,,,,,
14677,https://patxispizza.com/location/noe-valley/,,+1 415-285-2000,,social@patxispizza.com,False,False,,,False,False,False,False,,
14681,http://kishindian.com/,,(408) 519-3119,,,True,True,True,False,True,False,False,False,,
14682,http://everestpetaluma.com,http://www.everestpetaluma.com,(707) 781-9131,2009,,True,True,True,False,,,,,,
14685,https://site.krispykreme.com/ca/rohnert-park/5090-redwood-drive,,(707) 521-9154,,,True,False,True,False,,,,,,
14686,https://order.online/store/boba-wing-asian-cuisine-872238,,(925) 481-2298,,,True,True,True,False,,,,,,
14689,https://www.jerseymikes.com/20109,https://www.jerseymikes.com/menu,(408) 477-2690,1956,,True,True,True,False,,,,,,
14690,http://www.sabrinaspizzeriaca.com,,(925) 625-2540,,,True,True,True,False,,,,,,
14692,http://www.dosabiryanizz.com,,(209) 666-2771,,,True,True,True,False,,,,,,
14693,http://www.coquetanv.com,,(707) 244-4350,2019,,False,True,,,False,True,False,False,,
14695,https://northblockhotel.com/dining/,,(707) 299-5030,,,,,,,,,,,,
14696,https://littlewokcafe.kwickmenu.com,,(415) 682-4672,,,True,True,True,False,,,,,,
14699,https://www.izakaya-an.com,https://www.izakaya-an.com/menu,(925) 338-2852,2019,,True,True,True,False,,,,,,
14703,http://www.hightechburrito.com/,http://hightechburrito.com/menu/,(925) 820-9006,1986,,True,False,True,False,,,,,,
